id,score,probability
160214,611.842497,0.459980
52714,580.480540,0.568160
203403,565.451753,0.618383
79281,550.377444,0.666337
249951,564.722071,0.620767
130966,574.127919,0.589624
42118,645.541230,0.348058
89597,564.759837,0.620644
63135,575.919154,0.583603
85768,576.582472,0.581367
104276,630.738814,0.395947
181662,643.162549,0.355578
135297,530.908059,0.723436
107,563.933536,0.623337
58431,563.944942,0.623300
200388,580.541506,0.567952
177049,663.226694,0.294681
75503,750.969386,0.110158
141837,585.116875,0.552326
49400,571.327982,0.598983
233807,596.866333,0.511796
57473,546.188804,0.679120
134491,547.611101,0.674808
195528,614.626133,0.450411
11723,619.468485,0.433855
77419,579.231187,0.572404
120124,594.358411,0.520478
172727,624.833168,0.415685
204716,565.539227,0.618097
246083,559.386061,0.638019
158055,591.142267,0.531594
49278,569.144971,0.606230
65939,620.050591,0.431874
241749,662.174802,0.297721
122040,568.189576,0.609387
206993,679.782217,0.249315
19759,632.403052,0.390443
130886,586.944945,0.546052
21146,623.242504,0.421051
212380,595.449755,0.516701
54184,635.516765,0.380219
169733,641.268218,0.361618
236214,617.345553,0.441097
165846,547.807149,0.674212
177142,633.849577,0.385681
244108,578.683351,0.574262
36408,619.027903,0.435356
15189,540.807893,0.695154
54206,572.306855,0.595719
99115,682.543821,0.242219
63437,592.967600,0.525288
63792,681.802142,0.244112
144435,652.763632,0.325698
55785,609.312914,0.468702
136184,626.068226,0.411533
216845,607.868575,0.473691
132578,625.155850,0.414599
156187,693.778796,0.214788
228063,636.887418,0.375752
233337,554.692087,0.652909
84248,646.753509,0.344254
18792,591.245975,0.531236
78280,532.628541,0.718638
164614,612.767221,0.456798
163824,559.529177,0.637561
97802,630.734130,0.395963
100634,644.268725,0.352072
13252,530.765933,0.723830
69728,531.280126,0.722402
44687,592.892661,0.525547
149636,563.898832,0.623450
106991,707.011835,0.185465
237568,552.913668,0.658475
114245,707.872457,0.183670
130715,564.302908,0.622134
167299,696.640329,0.208174
113605,645.740821,0.347431
70273,744.479175,0.119291
203212,595.027413,0.518163
133521,612.882819,0.456400
136439,664.548809,0.290886
202561,552.538134,0.659645
166838,668.413688,0.279959
222045,677.688603,0.254787
22050,631.194344,0.394438
52808,666.603669,0.285045
208030,652.091161,0.327748
241646,672.707586,0.268118
225849,730.848738,0.140614
73241,683.492409,0.239814
216708,627.296658,0.407415
216415,576.321694,0.582246
51512,625.329379,0.414015
242749,642.118155,0.358902
74698,683.362580,0.240142
83037,609.613118,0.467666
25605,577.835452,0.577133
65718,563.185781,0.625768
49008,623.483839,0.420236
212655,634.641813,0.383082
230216,694.510893,0.213082
208560,699.562975,0.201574
243739,571.070580,0.599840
213229,616.185130,0.445067
146887,666.022361,0.286690
3801,675.954052,0.259379
47870,694.360055,0.213432
113871,598.149965,0.507349
140957,529.327908,0.727797
46658,567.832559,0.610564
235711,534.708205,0.712772
105204,582.670289,0.560697
163897,609.474500,0.468145
37834,589.532879,0.537145
40935,674.457730,0.263384
203037,615.155136,0.448596
117963,606.071810,0.479905
110241,556.751907,0.646410
56102,654.919209,0.319169
214321,544.153759,0.685237
206196,576.688343,0.581009
23853,608.632922,0.471050
99007,645.501847,0.348182
196652,639.277105,0.368014
23654,528.601291,0.729788
184976,635.012224,0.381869
79433,659.661615,0.305056
77428,538.136943,0.702943
142156,679.554154,0.249908
112345,615.167134,0.448555
34840,518.385771,0.756790
140928,617.391374,0.440941
161070,543.752706,0.686435
237842,547.042358,0.676536
141742,600.554558,0.499015
127421,602.959115,0.490683
113446,595.448350,0.516706
118866,752.722775,0.107798
90537,641.298567,0.361521
209334,651.827951,0.328553
196475,537.998971,0.703343
36764,578.807776,0.573840
26673,652.259716,0.327234
11774,581.614318,0.564299
179820,552.110637,0.660974
163204,678.518946,0.252607
139939,577.945043,0.576762
42852,627.749054,0.405902
196954,607.267173,0.475770
186795,642.200563,0.358639
50407,599.696810,0.501988
200753,503.405574,0.792955
228723,519.898662,0.752909
144810,632.007733,0.391748
51576,581.845471,0.563511
189639,601.406639,0.496062
246304,553.628071,0.656244
4364,511.560983,0.773779
229540,570.066642,0.603176
231360,720.753840,0.158390
28175,611.017510,0.462822
139865,527.267058,0.733420
48979,597.320378,0.510223
21273,590.294007,0.534521
183174,745.640118,0.117611
230315,567.109763,0.612944
183928,685.002422,0.236018
150531,557.387644,0.644393
223893,690.993547,0.221372
178649,619.020892,0.435379
197974,581.593963,0.564369
145043,531.607583,0.721491
44370,652.636528,0.326085
185296,629.647026,0.399573
144733,626.383155,0.410476
66761,576.559443,0.581444
185705,545.201936,0.682094
114055,598.851869,0.504916
34713,641.341063,0.361385
6312,708.246993,0.182892
162943,689.621400,0.224668
218933,621.699779,0.426273
93867,513.904633,0.768041
177918,656.896389,0.313243
173075,651.451038,0.329706
179013,595.956365,0.514947
243014,595.014939,0.518206
244243,563.962256,0.623244
140108,568.198868,0.609356
4541,640.524486,0.364001
68097,631.890051,0.392137
138269,548.187714,0.673052
31121,650.494765,0.332643
191820,624.358490,0.417285
84598,533.186303,0.717072
30162,590.452020,0.533976
236183,628.886151,0.402106
197439,633.781878,0.385903
218504,608.572747,0.471258
56395,638.233733,0.371384
21059,695.466726,0.210868
239663,577.196346,0.579294
167205,709.489673,0.180332
25001,535.206400,0.711356
41079,596.338354,0.513624
141467,704.145173,0.191544
248715,668.177752,0.280619
58232,570.864920,0.600524
74757,592.124850,0.528201
216130,642.596608,0.357378
103882,624.358490,0.417285
180263,528.515284,0.730023
104918,580.541506,0.567952
80374,651.195063,0.330491
119330,588.634655,0.540239
130499,648.588955,0.338534
114805,642.057593,0.359095
249189,565.154599,0.619355
207633,551.815603,0.661890
173458,545.270222,0.681889
145761,626.524284,0.410003
100371,570.871870,0.600501
98411,653.612927,0.323117
195103,547.179019,0.676121
106130,612.847836,0.456520
238439,568.313987,0.608976
235780,571.302545,0.599067
4740,634.293593,0.384223
231480,680.401612,0.247712
55935,636.373155,0.377426
192697,571.276518,0.599154
5607,606.518946,0.478358
93431,585.598437,0.550675
220613,674.267097,0.263897
102557,645.318054,0.348761
87103,624.630997,0.416366
135119,554.024548,0.655003
248241,503.243380,0.793324
63858,577.986314,0.576623
34710,643.627215,0.354103
52695,576.729917,0.580869
56254,578.554995,0.574697
163140,595.476109,0.516610
209772,545.580189,0.680956
104766,538.419209,0.702126
239213,593.168856,0.524593
15685,588.106980,0.542056
145504,563.962172,0.623244
37036,574.986659,0.586741
16878,575.213025,0.585980
235822,653.654867,0.322990
31762,592.411112,0.527212
106567,642.880112,0.356475
114276,555.766585,0.649526
14429,585.337725,0.551569
235934,676.709276,0.257373
113167,589.637748,0.536784
115090,620.841212,0.429187
116534,584.607203,0.554073
176290,551.615018,0.662512
155640,603.585691,0.488512
210634,621.302189,0.427622
89519,623.140848,0.421395
236307,555.604426,0.650037
210088,563.762850,0.623893
235532,505.403925,0.788370
199960,634.835801,0.382446
182123,652.658047,0.326019
194502,565.899862,0.616916
171991,597.074384,0.511075
148084,599.090145,0.504091
214469,581.613590,0.564302
18752,602.626608,0.491835
180987,638.990625,0.368938
82749,624.358490,0.417285
241896,674.025050,0.264549
26832,643.846550,0.353408
6644,595.202383,0.517557
4336,581.823752,0.563585
17383,590.343919,0.534349
167436,643.474815,0.354586
210189,615.600196,0.447070
151554,671.349567,0.271828
151331,631.065356,0.394865
186899,615.436671,0.447631
18582,620.592338,0.430032
58291,604.048874,0.486908
225477,629.801615,0.399059
188393,669.666084,0.276472
154566,546.967215,0.676764
49152,651.238982,0.330356
122081,668.087956,0.280870
3135,541.017950,0.694537
174791,685.777133,0.234087
72608,610.616893,0.464203
175190,679.861425,0.249110
179125,575.696133,0.584354
206734,673.934651,0.264793
89780,640.143361,0.365225
221658,648.807603,0.337855
156578,646.995401,0.343498
120994,622.933097,0.422097
37696,649.450617,0.335864
161284,647.168373,0.342957
48366,647.143977,0.343034
9550,628.910986,0.402023
188260,592.248437,0.527774
134265,598.376786,0.506563
99319,585.106134,0.552363
57487,523.622856,0.743180
83892,623.074786,0.421618
212996,549.420109,0.669281
79434,620.400699,0.430683
120001,660.349828,0.303037
203543,581.087266,0.566095
203141,588.680929,0.540080
115743,706.588082,0.186354
213344,603.446793,0.488994
117701,671.524115,0.271350
12497,644.573534,0.351108
36422,643.967857,0.353024
63376,651.764783,0.328746
152055,656.353152,0.314865
36135,678.020093,0.253915
134989,607.361409,0.475444
117022,560.120951,0.635663
158737,700.817977,0.198788
24093,613.909121,0.452872
148972,586.737183,0.546766
47077,679.346367,0.250448
95885,661.969567,0.298316
68599,667.245147,0.283236
238870,585.208374,0.552012
242880,633.888909,0.385552
238275,602.569736,0.492032
112948,668.511692,0.279685
204185,678.760607,0.251975
177770,678.923016,0.251551
201119,593.237699,0.524354
215052,652.997866,0.324985
216406,654.336094,0.320928
139608,642.118155,0.358902
162026,589.597605,0.536922
149116,640.351823,0.364556
219745,629.610688,0.399694
227537,659.877625,0.304422
24174,586.258639,0.548409
126720,588.944052,0.539174
247877,674.568766,0.263085
162478,674.774069,0.262534
157680,614.896309,0.449484
222352,649.442607,0.335889
25628,603.788450,0.487810
178448,602.245515,0.493155
99409,657.036428,0.312825
196686,583.479863,0.557931
175594,619.842636,0.432581
30681,578.925643,0.573441
76585,654.204887,0.321325
144134,509.749013,0.778146
37184,507.946575,0.782430
155883,619.547762,0.433585
63088,637.386636,0.374130
107338,753.331595,0.106989
94697,590.494066,0.533831
18209,540.151959,0.697078
110146,582.804640,0.560238
187836,599.119874,0.503988
117788,573.361543,0.592193
135717,700.376180,0.199766
27825,677.941684,0.254121
224681,572.972576,0.593494
231138,614.303766,0.451517
57046,594.282415,0.520741
109774,579.882410,0.570193
233401,611.351144,0.461673
72983,566.069692,0.616359
26263,623.797176,0.419178
68697,623.718804,0.419442
202252,512.842261,0.770655
206360,658.236202,0.309261
90984,519.199190,0.754709
162487,697.474150,0.206275
126404,529.410122,0.727571
231496,737.599134,0.129681
66102,660.987687,0.301173
244860,673.104625,0.267039
107903,719.033226,0.161596
231710,654.442351,0.320607
214567,599.090145,0.504091
228945,549.872956,0.667890
140542,596.068390,0.514559
245862,610.745376,0.463760
137328,528.997633,0.728703
40770,600.168574,0.500353
126891,571.706976,0.597720
71959,576.445884,0.581827
158606,591.271097,0.531149
61502,561.757862,0.630392
222645,648.624408,0.338423
198994,630.418264,0.397011
203511,645.812075,0.347207
103770,599.599364,0.502326
244881,518.605349,0.756230
19924,577.920286,0.576846
159552,592.472456,0.527000
96568,610.419176,0.464885
86012,663.844065,0.292905
232216,647.506885,0.341901
243437,611.868623,0.459890
179832,678.052977,0.253829
164162,579.463577,0.571615
34612,638.644644,0.370055
129636,615.167134,0.448555
167876,608.847584,0.470309
134357,596.703974,0.512358
113269,523.514834,0.743466
32508,583.762888,0.556963
180676,667.098690,0.283648
197724,543.870272,0.686084
174055,601.379630,0.496156
179382,612.296453,0.458417
101209,562.795005,0.627036
159460,577.001926,0.579951
141518,510.453022,0.776456
60144,507.562979,0.783333
120541,664.811820,0.290134
53549,652.379969,0.326867
101612,676.496301,0.257938
43683,599.825879,0.501541
151500,616.425555,0.444244
76401,548.605518,0.671776
214598,626.048717,0.411598
242833,637.390093,0.374119
235567,616.743836,0.443155
177857,707.972393,0.183462
130243,662.573384,0.296567
177875,672.476028,0.268749
34977,588.474025,0.540793
77086,543.576357,0.686961
218882,685.454365,0.234891
24124,571.753547,0.597565
1454,558.959099,0.639385
180659,615.612481,0.447028
197517,586.803508,0.546538
126544,591.245975,0.531236
168131,599.951339,0.501106
247617,604.653427,0.484815
119900,617.632242,0.440118
134605,624.697031,0.416144
204328,574.288745,0.589085
179366,638.989249,0.368943
173164,596.590798,0.512750
218362,570.328154,0.602307
26035,681.809015,0.244094
78821,601.006424,0.497449
125769,523.163396,0.744394
169270,665.305586,0.288726
246399,582.670289,0.560697
219845,607.735860,0.474150
76603,644.228588,0.352199
114575,705.344368,0.188983
216725,648.781304,0.337937
207335,608.299959,0.472201
8245,551.027189,0.664331
57420,640.121377,0.365296
89811,675.934366,0.259432
109366,634.108484,0.384831
57770,624.682421,0.416193
130952,621.061899,0.428437
211341,583.568356,0.557628
124721,688.578597,0.227196
20889,729.567476,0.142774
192586,658.312245,0.309036
49360,633.282072,0.387546
139547,547.179019,0.676121
71256,527.568393,0.732602
142079,612.184502,0.458803
116264,636.067781,0.378421
117997,603.265645,0.489621
43282,655.818709,0.316466
185202,605.337704,0.482446
240554,584.453343,0.554599
155764,624.656783,0.416279
234142,581.777527,0.563743
52498,561.893548,0.629953
165219,616.676168,0.443386
10693,612.130313,0.458989
223146,578.907599,0.573502
18300,577.520791,0.578197
10910,652.266525,0.327213
201918,586.122924,0.548875
197017,593.830554,0.522304
71651,716.361774,0.166677
9888,637.959857,0.372271
42387,624.630728,0.416367
155575,574.205721,0.589363
157214,563.461535,0.624872
85824,663.107192,0.295025
45992,617.287008,0.441297
161976,590.494066,0.533831
194068,566.867997,0.613739
180155,573.771743,0.590819
126112,626.584273,0.409801
243290,606.516920,0.478365
92028,517.581424,0.758837
200213,631.459530,0.393560
82423,584.796478,0.553424
200182,582.142049,0.562500
200620,529.353227,0.727727
2996,525.690791,0.737670
78642,604.124045,0.486648
167029,576.657015,0.581115
84520,560.541331,0.634313
190916,696.501113,0.208492
238911,623.275769,0.420939
84626,635.422053,0.380529
160808,633.279356,0.387555
56481,668.697007,0.279168
122797,687.798814,0.229100
95580,639.932803,0.365902
82991,644.996141,0.349775
230190,635.117439,0.381525
10466,615.943131,0.445895
20487,549.011378,0.670534
229517,643.593022,0.354211
28807,664.479197,0.291085
165115,590.494066,0.533831
113079,577.248327,0.579118
99283,674.196415,0.264087
78519,673.362594,0.266340
157401,570.622064,0.601331
84044,634.224664,0.384449
230490,568.418455,0.608631
208226,653.288943,0.324100
170225,652.715148,0.325845
141235,659.968735,0.304154
74830,613.086403,0.455700
132227,705.580453,0.188482
220221,695.090429,0.211738
76562,691.430098,0.220331
228863,546.092290,0.679412
22199,609.229993,0.468989
77019,653.723554,0.322782
114789,607.626390,0.474528
124654,569.334226,0.605603
63500,634.817709,0.382506
230771,577.100710,0.579617
153092,696.614905,0.208232
46229,627.888784,0.405435
229319,499.837272,0.800959
34392,648.360657,0.339243
64825,646.626781,0.344651
238954,710.401446,0.178471
95456,670.769667,0.273423
181442,570.468434,0.601842
121900,529.327908,0.727797
141213,592.401299,0.527246
24447,612.362957,0.458189
178324,633.993946,0.385207
91740,609.812681,0.466977
35682,573.662441,0.591185
34755,600.573764,0.498949
43933,660.764722,0.301824
723,636.050377,0.378478
47315,557.918737,0.642704
136140,668.912627,0.278567
124858,578.001374,0.576572
243500,614.317903,0.451469
240648,611.310861,0.461811
149028,674.874430,0.262265
159186,612.302466,0.458397
39374,541.357668,0.693536
226910,614.719672,0.450090
18865,675.597380,0.260330
93979,727.313500,0.146641
110657,549.135109,0.670155
41335,558.427969,0.641081
234886,625.213514,0.414405
96760,619.020892,0.435379
189306,624.057723,0.418299
112459,591.422791,0.530625
113142,657.085479,0.312679
185414,589.553236,0.537075
71518,580.552575,0.567915
201074,601.417890,0.496023
70857,632.972339,0.388566
171773,631.400010,0.393757
79810,567.745473,0.610851
93095,597.462777,0.509730
118079,673.010653,0.267294
111662,584.906022,0.553049
150995,570.774373,0.600825
247348,746.938521,0.115756
98689,605.018421,0.483551
40880,628.737211,0.402603
92130,593.941964,0.521919
181443,663.853221,0.292879
65253,631.012889,0.395039
149955,695.616831,0.210522
24931,576.051379,0.583157
193561,664.048084,0.292320
186985,676.066805,0.259079
11018,625.487624,0.413483
145979,608.182479,0.472607
9478,655.975829,0.315995
181415,601.608743,0.495362
35621,604.389611,0.485728
110972,583.014064,0.559523
210159,619.936124,0.432263
125205,575.869180,0.583771
154339,523.517669,0.743458
100497,647.580980,0.341670
22432,599.153657,0.503871
19579,593.840814,0.522269
200081,625.064503,0.414907
142462,553.840061,0.655581
57164,616.221890,0.444941
248524,649.626791,0.335319
188594,716.295240,0.166805
51233,657.791050,0.310581
241566,676.363709,0.258290
135739,554.451124,0.653666
42775,537.049506,0.706082
184617,608.544198,0.471357
47247,550.319458,0.666516
183827,682.307200,0.242822
492,626.151522,0.411253
240441,624.731672,0.416027
200545,646.545444,0.344906
32306,555.105862,0.651608
148699,640.417211,0.364346
39623,621.898588,0.425599
120223,614.153798,0.452032
58432,599.599317,0.502326
35532,570.256843,0.602544
222294,671.415159,0.271649
130261,514.503599,0.766559
36354,541.653269,0.692665
190439,677.688603,0.254787
15313,600.627147,0.498764
174216,564.648851,0.621006
124622,590.317428,0.534440
167922,606.977758,0.476771
180086,637.223269,0.374661
201527,632.160863,0.391242
242794,599.077238,0.504135
101487,591.139808,0.531602
119856,574.381162,0.588775
101257,647.446656,0.342089
54936,641.445762,0.361050
242258,618.105680,0.438501
349,644.447323,0.351507
137764,551.360714,0.663300
173689,564.646335,0.621014
152979,647.658334,0.341428
54147,665.848427,0.287183
140068,548.168281,0.673111
179174,652.678822,0.325956
231994,607.170373,0.476105
242393,590.759593,0.532915
219215,610.179874,0.465711
91483,605.694755,0.481210
30083,603.658076,0.488262
17665,652.400053,0.326805
228712,563.543570,0.624606
247437,624.717944,0.416073
234201,560.120951,0.635663
47009,537.858670,0.703748
176944,592.115419,0.528233
84738,657.869628,0.310348
138128,552.093189,0.661028
199416,581.018966,0.566327
178765,601.130244,0.497020
119145,554.221185,0.654387
90807,725.275279,0.150213
83585,664.187380,0.291920
249213,598.382415,0.506543
216540,603.910201,0.487388
55285,628.409644,0.403695
237903,564.350698,0.621978
185964,541.577385,0.692889
247952,680.734020,0.246854
131471,536.970789,0.706308
64879,588.540904,0.540562
158563,622.472795,0.423654
91738,577.178564,0.579354
33504,578.720358,0.574136
150216,585.751003,0.550151
128126,674.065446,0.264440
25849,624.533715,0.416694
212,576.771922,0.580727
105720,630.771981,0.395837
38766,537.505657,0.704768
105343,567.221052,0.612578
117154,636.714758,0.376314
151176,647.652422,0.341447
120365,624.551776,0.416633
62686,585.964938,0.549417
136095,541.930664,0.691846
29626,527.267058,0.733420
94232,533.904184,0.715049
129325,678.854027,0.251731
37298,608.981163,0.469848
89749,495.219699,0.810968
171675,671.637077,0.271040
121192,655.762145,0.316635
112782,541.562295,0.692933
107120,580.380645,0.568499
48438,547.585605,0.674886
19510,575.613338,0.584633
98359,639.629278,0.366879
166702,657.601271,0.311145
97358,629.985679,0.398447
223540,712.240709,0.174763
241372,636.073149,0.378403
53198,600.352468,0.499716
9892,631.095334,0.394766
103914,617.664661,0.440007
8801,582.844628,0.560101
227072,532.478573,0.719058
161184,551.360714,0.663300
230587,605.535757,0.481760
172929,666.561629,0.285164
112732,578.036030,0.576454
229120,671.703876,0.270857
203680,648.919061,0.337510
193804,621.288626,0.427668
34728,619.804037,0.432713
170380,572.227732,0.595983
186635,650.526169,0.332546
87916,603.121053,0.490122
162426,639.634439,0.366863
210726,675.004165,0.261917
202223,634.292084,0.384228
126547,638.855373,0.369375
92699,585.628787,0.550571
140586,698.899339,0.203059
131,562.587944,0.627707
138637,638.262337,0.371292
243962,571.347773,0.598917
171414,660.880621,0.301485
174119,670.818112,0.273289
238830,668.824869,0.278811
15691,551.524694,0.662792
159284,644.960100,0.349888
168381,560.284930,0.635137
161942,644.232105,0.352188
210927,552.742080,0.659010
147616,546.252230,0.678929
242463,614.636042,0.450377
52318,623.281005,0.420921
40805,582.090194,0.562677
77119,646.279116,0.345741
2830,554.349819,0.653983
5725,668.846896,0.278750
131365,699.485763,0.201746
40254,504.096880,0.791378
30215,670.483670,0.274211
240383,524.942884,0.739672
246030,656.828052,0.313447
176319,681.776506,0.244177
162239,651.648728,0.329101
225832,622.748179,0.422723
84231,593.546255,0.523288
203540,628.542102,0.403253
186846,513.847926,0.768181
185525,572.381075,0.595471
162916,706.925200,0.185647
104791,620.870885,0.429086
56052,573.061034,0.593198
106379,639.286335,0.367984
233906,687.320226,0.230274
239033,631.963916,0.391892
237503,639.569145,0.367073
46459,653.518049,0.323405
34243,567.903929,0.610329
51183,569.842321,0.603920
246632,604.637431,0.484870
15915,599.069296,0.504163
203372,522.742699,0.745502
37761,539.581568,0.698745
185445,645.105919,0.349429
22038,606.924185,0.476956
246236,573.316174,0.592345
23445,640.580896,0.363820
239166,570.258293,0.602539
235232,627.478933,0.406805
38556,668.517888,0.279668
242681,615.474715,0.447500
239673,568.787202,0.607413
149090,588.845506,0.539513
196865,548.073858,0.673399
106699,626.804523,0.409063
175225,668.330179,0.280192
34962,605.073827,0.483359
115720,610.582719,0.464321
239577,599.800364,0.501629
226756,674.764249,0.262560
152425,591.356423,0.530855
166632,608.360741,0.471991
25396,671.866083,0.270413
127540,594.970619,0.518360
129513,601.458596,0.495882
44487,597.818536,0.508497
178741,569.087442,0.606420
128483,659.126402,0.306631
63263,562.996198,0.626383
119952,605.971592,0.480252
89926,606.693558,0.477754
145468,578.749005,0.574039
225504,621.293424,0.427651
46285,673.445463,0.266116
44336,639.251290,0.368097
152729,643.168635,0.355558
194390,569.637709,0.604598
86536,556.013227,0.648747
38552,612.473788,0.457807
188921,592.763024,0.525995
60926,567.922905,0.610267
80793,661.535226,0.299578
88249,636.071377,0.378409
38637,689.257599,0.225548
161140,705.393726,0.188878
85167,617.297407,0.441262
135456,637.020651,0.375319
16267,576.716241,0.580915
30435,627.854291,0.405550
123652,632.297889,0.390790
244461,588.178195,0.541811
160193,642.910425,0.356379
124133,650.213393,0.333509
131129,619.363406,0.434213
6704,623.341016,0.420718
20214,587.829938,0.543009
113273,657.231460,0.312245
83539,604.030866,0.486970
244031,658.456690,0.308609
96675,557.513308,0.643994
90626,611.436901,0.461377
149165,645.971707,0.346705
143,546.045034,0.679554
233887,675.703368,0.260047
222717,649.863393,0.334589
64640,566.802859,0.613953
151425,609.580538,0.467779
49136,613.190051,0.455344
215498,618.678314,0.436547
125362,609.157801,0.469238
189592,609.881208,0.466741
86918,578.238580,0.575769
56587,670.808582,0.273315
212881,548.971996,0.670655
165415,632.945986,0.388653
208995,658.825729,0.307518
113956,527.129038,0.733794
36757,595.474557,0.516615
3007,730.010276,0.142025
208434,704.004307,0.191847
90019,560.056622,0.635870
214994,656.644525,0.313995
179759,623.260056,0.420992
120426,565.166299,0.619316
197124,508.153220,0.781941
189095,655.746964,0.316681
175007,630.598117,0.396414
43635,671.703884,0.270857
83869,568.948319,0.606880
154426,623.007318,0.421846
191646,712.786517,0.173675
157199,607.949969,0.473410
78514,674.550824,0.263134
5098,516.865830,0.760648
58113,650.277464,0.333312
182364,578.961324,0.573320
61624,588.746616,0.539854
177085,594.923825,0.518522
76443,645.243922,0.348994
215458,664.601697,0.290734
208230,676.570496,0.257741
98108,576.684530,0.581022
105412,637.688458,0.373151
17600,638.431032,0.370746
100618,579.764745,0.570593
153993,673.506247,0.265951
59672,601.522775,0.495660
237982,632.845094,0.388985
243384,544.941532,0.682876
122237,617.778836,0.439617
137884,656.327494,0.314942
190569,661.408962,0.299945
74215,618.636006,0.436692
238388,573.408420,0.592036
8514,712.338475,0.174568
65595,646.150466,0.346144
143938,583.310143,0.558511
41732,669.533047,0.276842
156557,633.915515,0.385464
98185,665.025667,0.289524
248342,685.440605,0.234925
162581,640.773956,0.363201
12318,586.002645,0.549288
233285,591.148967,0.531571
236682,696.584144,0.208302
120118,590.793943,0.532796
47667,637.512515,0.373722
188001,643.540683,0.354377
231622,550.031634,0.667402
3517,610.992628,0.462908
172174,575.046898,0.586538
4190,566.867997,0.613739
118525,614.836682,0.449688
151161,550.232277,0.666784
95739,681.790208,0.244142
79028,671.703345,0.270859
163515,675.943425,0.259408
68229,676.144539,0.258872
6059,533.919146,0.715006
205407,609.896266,0.466689
219044,555.296775,0.651007
188474,625.441911,0.413637
55759,538.605504,0.701585
43337,624.533715,0.416694
221098,597.688949,0.508946
144977,564.362300,0.621941
181452,683.530187,0.239718
77254,644.329778,0.351879
209691,580.424956,0.568349
54137,608.216971,0.472487
188266,554.302547,0.654132
84073,579.135411,0.572729
203502,666.109590,0.286443
225750,545.583690,0.680945
159914,649.191898,0.336664
231344,620.116037,0.431651
173546,721.621686,0.156793
5226,578.962333,0.573316
211919,581.918466,0.563262
82050,621.277311,0.427706
97524,652.859584,0.325405
218893,521.027653,0.749986
30716,641.744905,0.360094
119863,617.152605,0.441757
17617,617.052061,0.442100
232833,592.065097,0.528407
220993,675.022159,0.261869
6852,577.336444,0.578820
6548,597.438805,0.509813
187124,672.089918,0.269802
6114,558.120487,0.642062
217594,563.543570,0.624606
240398,680.471752,0.247531
221422,557.713659,0.643357
59861,622.314065,0.424192
25437,582.557012,0.561084
35803,679.950991,0.248878
207654,587.210936,0.545138
2984,608.010228,0.473202
231800,569.838903,0.603931
139930,611.868623,0.459890
113166,567.269253,0.612420
90285,621.274459,0.427716
36076,632.393784,0.390473
175205,598.620501,0.505718
108213,657.567087,0.311246
229769,617.889805,0.439238
63495,667.075992,0.283712
213132,562.751214,0.627178
14404,606.375834,0.478853
27311,665.311319,0.288710
96175,510.896067,0.775389
88509,621.997671,0.425263
65433,579.175724,0.572592
135244,611.701018,0.460467
246175,619.605306,0.433389
223099,618.272576,0.437931
140348,617.383898,0.440966
195104,675.787625,0.259823
37961,601.854962,0.494509
74337,597.406710,0.509924
164924,712.700719,0.173846
161253,611.781722,0.460190
14675,666.221588,0.286126
173153,669.481690,0.276984
230575,639.216428,0.368210
68502,626.455064,0.410235
118177,641.351302,0.361352
166329,622.420359,0.423832
82842,670.730280,0.273531
123992,617.482664,0.440629
46292,602.688667,0.491620
165143,604.278452,0.486113
175606,643.022753,0.356022
3579,602.020988,0.493934
47218,578.925643,0.573441
75419,669.550290,0.276794
60386,607.643630,0.474469
36810,534.005074,0.714764
21151,616.132484,0.445247
147338,617.937265,0.439076
156567,572.318597,0.595680
176432,616.517729,0.443928
132714,639.687422,0.366692
55669,643.604824,0.354174
73630,623.665646,0.419622
45460,598.078413,0.507597
98414,644.356865,0.351793
52319,595.750797,0.515659
132478,586.886976,0.546251
226195,589.783328,0.536282
39267,551.791413,0.661965
3058,683.360508,0.240147
188462,717.294144,0.164889
133008,565.845579,0.617094
10677,573.960511,0.590186
85835,646.618683,0.344677
181703,650.069928,0.333951
152109,570.266124,0.602513
42851,562.002252,0.629602
40589,604.183244,0.486443
134812,609.117553,0.469377
16952,628.820823,0.402324
92780,531.004190,0.723169
12538,671.992653,0.270067
200850,616.315630,0.444620
224299,690.225973,0.223212
203859,683.594030,0.239557
113109,661.865553,0.298618
92013,585.831914,0.549874
166706,684.406276,0.237512
188475,617.854204,0.439359
207452,593.017930,0.525114
120495,579.281443,0.572234
51209,621.326492,0.427539
56045,536.968563,0.706314
14780,687.274833,0.230385
112897,580.718144,0.567351
152328,626.873769,0.408831
103490,613.578813,0.454007
47630,601.260477,0.496569
6572,711.723882,0.175799
220374,478.709685,0.843591
160563,578.784686,0.573918
192807,646.942674,0.343663
7747,648.852479,0.337716
195438,624.951620,0.415287
187807,617.397274,0.440920
166434,598.546146,0.505976
16590,616.929111,0.442521
233410,661.981848,0.298280
241663,672.746035,0.268014
88472,706.641796,0.186241
110395,652.483887,0.326550
139405,608.450071,0.471682
121885,532.468633,0.719086
42046,537.054661,0.706067
175957,648.123405,0.339980
249409,632.907952,0.388778
66057,615.260033,0.448236
87650,656.363691,0.314834
41661,651.953934,0.328168
83270,666.071578,0.286551
191416,639.388883,0.367654
218479,649.497887,0.335718
216456,610.487372,0.464650
20366,565.163322,0.619326
214641,749.216656,0.112562
137792,637.179077,0.374804
35728,563.818202,0.623712
5936,584.739199,0.553620
48798,667.122434,0.283582
75594,630.211066,0.397698
167753,563.962172,0.623244
2534,616.696913,0.443315
77807,548.728183,0.671401
187153,608.801574,0.470468
